idelem,tipo_elem,identif,nombre,north, east, zone, longitude, latitude
4648,PUNTOS DE MEDIDA URBANOS,35001,Clara del Rey E-O - Alustante-Anastasio Aroca,447715276142782.00,443115538816136.00,31,1.3399777348795,-3.1071674187237
5459,PUNTOS DE MEDIDA URBANOS,60012,P∫Castellana N-S - JoaquÌn Costa -P∫ de la Habana,44778413990938.00,441504978497909.00,31,2.5968832903094,-5.7107927994671
5491,PUNTOS DE MEDIDA URBANOS,60045,General PerÛn O-E - Orense-Capit·n Haya(Giro),447839578654244.00,441285513099376.00,31,-5.5734473288883,1.5732303763009
5492,PUNTOS DE MEDIDA URBANOS,60046,Orense N-S - General Orgaz -General PerÛn,447848726925522.00,441182414556084.00,31,7.8335571958187,-2.1346044414636
5493,PUNTOS DE MEDIDA URBANOS,60047,Orense N-S - General PerÛn-Reina Mercedes,447836861562238.00,441172370528713.00,31,-8.9113363179030,2.9224788423112
5495,PUNTOS DE MEDIDA URBANOS,60051,Infanta Mercedes N-S - Ju·n de Olias-Gral.PerÛn,447849150987056.00,440813704307787.00,31,-2.1487623380561,-4.6420300546745
5497,PUNTOS DE MEDIDA URBANOS,60053,Segre E-O - Serrano-Concha Espina,44782638262258.00,442056465319051.00,31,3.0379072999542,7.4800206468827
7082,PUNTOS DE MEDIDA URBANOS,60401,Salida Edificio Nuevos Ministerios(Delante G.4) - Salida Edificio Nuevos Ministerios(Delante G.4),447741752964163.00,441428040289411.00,31,6.1727308464274,-1.3338974442063
7080,PUNTOS DE MEDIDA URBANOS,60402,Entrada Edificio Nuevos Ministerios (Delante G.6) - Entrada Edificio Nuevos Ministerios (Delante G.6),447740017362453.00,44146386723414.00,31,3.4351372956685,8.3855486311601
7081,PUNTOS DE MEDIDA URBANOS,60403,Salida Edificio Nuevos Ministerios(Delante G.5) - Salida Edificio Nuevos Ministerios(Delante G.5),447741067976929.00,441427188949373.00,31,3.4392872370720,-1.0254686203769
5554,PUNTOS DE MEDIDA URBANOS,61042,Av.Pio XII S-N - Caidos DivisiÛn Azul-JosÈ Bardasano,448011430202245.00,44297306153534.00,31,-5.6662564364761,-1.6013551639358
5561,PUNTOS DE MEDIDA URBANOS,61049,Potosi O-E - Bolivia-Principe de Vergara,447892297517631.00,442638706037019.00,31,-4.6725469511793,-1.3510692316176
5562,PUNTOS DE MEDIDA URBANOS,61051,Serrano S-N - RodrÌguez MarÌn-Pl.Rep˙blica Ecuador,447861444781035.00,442597268844086.00,31,1.2968343865565,-3.3931358350238
5600,PUNTOS DE MEDIDA URBANOS,61094,Puerto Rico N-S - Nicaragua-Colombia,447896305135269.00,442925430233166.00,31,6.5094340331613,1.5476446200091
5601,PUNTOS DE MEDIDA URBANOS,61095,Puerto Rico N-S - Colombia-Uruguay,447876678761992.00,442942536368845.00,31,1.0404366190849,-3.4474498822243
5602,PUNTOS DE MEDIDA URBANOS,61096,Uruguay E-O - VÌctor de la Serna-Puerto Rico,447869840509258.00,443033439968408.00,31,1.3161015704772,-4.3411247948478
5603,PUNTOS DE MEDIDA URBANOS,61097,Uruguay O-E - Pl.Rep˙blica Ecuador-Puerto Rico,447870152244165.00,442868647130022.00,31,6.8314766407284,1.8979761353861
5790,PUNTOS DE MEDIDA URBANOS,40008,Av. Buenos Aires - Pedro Laborde-Av. Pablo Neruda,447064979406694.00,444672250912691.00,31,-6.2698644005578,1.8749677637832
5977,PUNTOS DE MEDIDA URBANOS,45032,C/. Hermanos GarcÌa Noblejas - Castillo de ArÈvalo-Castillo de UclÈs,447560039781354.00,446619454804531.00,31,-4.3395644006324,6.2573924999268
6264,PUNTOS DE MEDIDA URBANOS,55052,Av. Papa Negro - Esteb·n Palacios-Av. Machupichu,447898346587657.00,447208147570955.00,31,6.6035618532548,1.8685322260267
6266,PUNTOS DE MEDIDA URBANOS,55055,C/. Mahonia - Av. Piceas-Av. de los Andes,447885239063876.00,44757893250111.00,31,5.4781791993985,-1.5834376878759
6267,PUNTOS DE MEDIDA URBANOS,55056,Av. de los Andes - Gta. Mar Caribe-Abelias,447855724064484.00,447209939229258.00,31,2.2770529691178,-7.2627817222241
6268,PUNTOS DE MEDIDA URBANOS,55057,Av. de los Andes - Pl. Yucatan-Abelias,447834568581152.00,446990700753219.00,31,2.6893474321351,-8.4143453904124
6940,PUNTOS DE MEDIDA URBANOS,55058,Av. de los Andes - Gta. Mar Caribe-Petunias,447863991093315.00,447441605063606.00,31,2.0621575699916,4.7779743250532
6269,PUNTOS DE MEDIDA URBANOS,55059,Av. Machupichu - Av. Papa Negro-Av. Piceas,447881398086514.00,447201950778634.00,31,1.3148963510856,-4.3874534183361
9838,PUNTOS DE MEDIDA URBANOS,57018,Calle BahÌa de C·diz - Calle  BahÌa de MahÛn-Av. LogroÒo,447933011411878.00,449758044877054.00,31,-7.1203388368157,-1.7180714463921
9839,PUNTOS DE MEDIDA URBANOS,57019,Calle  Planeta - Av. General-Av. LogroÒo,448035725786608.00,450881697082844.00,31,8.0016667740810,-2.5919683872513
6928,PUNTOS DE MEDIDA URBANOS,57020,Av. LogroÒo - Doblada-Pajarones,448106243977457.00,450776146245302.00,31,-9.2854501868935,2.5697233052870
9969,PUNTOS DE MEDIDA URBANOS,57024,Luis de la Mata - Av LogroÒo-Galatea,447816762135054.00,448192211025463.00,31,2.1890078147841,5.6026850930081
6347,PUNTOS DE MEDIDA URBANOS,57401,Av. LogroÒo - Bureta-MarquÈs Berna,447972978876305.00,450501108356852.00,31,9.5222727689159,-3.1776945034866
6348,PUNTOS DE MEDIDA URBANOS,57402,Av. LogroÒo  - Av. LogroÒo-San Severo,447978336476697.00,450560151699547.00,31,5.1723637600995,-1.1988281155837
6345,PUNTOS DE MEDIDA URBANOS,57016,C/. Cartago - Cartago-A-2,447793786142034.00,448519222513784.00,31,-5.5751352271572,1.3550091133961
6502,PUNTOS DE MEDIDA URBANOS,64016,C/. San Hilario - Gonzalo Torrente Ballester-Av. Luis Aragones,447765175352711.00,448754061976964.00,31,1.6447403102037,5.4386715520031
6400,PUNTOS DE MEDIDA URBANOS,64013,Av. Canillejas a Vic·lvaro - MarÌa Sevilla Diago-Albaida,447618906902582.00,448221657922372.00,31,-5.8479439102466,1.6354830743186
6401,PUNTOS DE MEDIDA URBANOS,64014,Av. Canillejas a Vic·lvaro - Av. Arcentales-Etruria,447642920758189.00,448179525962026.00,31,1.1469001671394,3.8465913374773
6617,PUNTOS DE MEDIDA URBANOS,79021,Av. Burgos - Puerto de Somport-C¬∫ Fuencarral a Hortaleza,448312875585561.00,443467026268404.00,31,1.7208395466128,-3.8157194304370
5368,PUNTOS DE MEDIDA URBANOS,88012,Av. Ensanche de Vallecas - Via de servicio - P.P.-M-45,446881806070684.00,448766017488246.00,31,2.4498288472512,-5.6712490372472
5370,PUNTOS DE MEDIDA URBANOS,88014,Via de servicio M-45 acceso Av. Ensanche de Vallecas - M-45-Av. Ensanche de Vallecas,446879257798017.00,448657549084837.00,31,-5.1589048083363,1.2315130758017
9864,PUNTOS DE MEDIDA URBANOS,88401,Av. EntrepeÒas - Av. EntrepeÒas-Av. Suertes,446931061274318.00,44863075346244.00,31,1.2189062738695,2.8755214357059
9863,PUNTOS DE MEDIDA URBANOS,88402,Av. EntrepeÒas - Adrada-Av. Suertes,446924499102054.00,448596553270299.00,31,-1.1434068548506,-2.5164550840610
5373,PUNTOS DE MEDIDA URBANOS,89001,Av. Ensanche Vallecas - M-45-JosÈ GutiÈrrez,44687667195571.00,448797540814053.00,31,1.5295572346449,-5.0851119061002
5374,PUNTOS DE MEDIDA URBANOS,89002,JosÈ GutiÈrrez - Av. Cerro Milano-Av. Ensanche Vallecas,446864239627025.00,448829360347618.00,31,9.2072300095185,3.0561793605615
5366,PUNTOS DE MEDIDA URBANOS,88010,Av. Ensanche de Vallecas - Via de servicio - P.P.-M-45,446892274483246.00,448537107887088.00,31,6.7920295512043,2.0863968678523
4927,PUNTOS DE MEDIDA URBANOS,38006,BELZUNEGUI N-S(RIBERA-AV.POBLADOS),44697754899782.00,437387979633319.00,31,-7.5796191771381,1.7645235107966
4928,PUNTOS DE MEDIDA URBANOS,38007, AVD.POBLADOS GIRO O-S A ERICA,447065822699481.00,435777995656507.00,31,-5.2699613346957,-1.4754865570387
4929,PUNTOS DE MEDIDA URBANOS,38008,AV.DE ABRANTES N-S(BESOLLA-POBLADOS),446980950924338.00,4376432048285.00,31,-1.5457426799334,3.5193616335709
4930,PUNTOS DE MEDIDA URBANOS,38009,AV. POBLADOS O-E(ABRANTES-VIA LUSITANA),446971333077698.00,437642568203746.00,31,1.0756372188452,2.4754679968989
4931,PUNTOS DE MEDIDA URBANOS,38010,VIA LUSITANA S-N(HALCONERO REY-POBLADOS),446958669901981.00,437704948151833.00,31,8.1644854683939,-1.8970917103417
5261,PUNTOS DE MEDIDA URBANOS,84026,CTRA B? FORTUNA S-N(M40-FLAUTAS),446920437810287.00,435050287603162.00,31,9.8515012087218,-2.2580621900895
5269,PUNTOS DE MEDIDA URBANOS,84034,CTRA AL B? FORTUNA E-O SENTIDO M-40,446876527097111.00,434169990490633.00,31,1.8829110597872,-4.2269973835704
5270,PUNTOS DE MEDIDA URBANOS,84035,PINAR DE SAN JOSE S-N,446862614279466.00,434139107212042.00,31,-7.7466302494961,1.6947782517460
5271,PUNTOS DE MEDIDA URBANOS,84036,CTRA AL B? FORTUNA O-E SENTIDO AV. PESET,446861420447607.00,434035322120181.00,31,-6.7774117875464,2.1258168400095
5190,PUNTOS DE MEDIDA URBANOS,81010,CAPRICHOS S-N(P.SARASATE-SEPULVEDA),447334436196765.00,438261496265007.00,31,1.1230471478450,-2.4049973359547
5260,PUNTOS DE MEDIDA URBANOS,84025,AV PESETA SE-NO(CLARINETES-FLAUTAS),446920625952375.00,435116260575538.00,31,4.1043001306830,1.1723640861473
4530,PUNTOS DE MEDIDA URBANOS,31052,VILLAAMIL N-S(SANCHEZ PRECIADO-OFELIA NIETO),447964641085354.00,439988925669941.00,31,-1.1665518232612,-3.8348731166921
4536,PUNTOS DE MEDIDA URBANOS,31058,P: DIRECCISN E-O(ISLA GOMERA-OFELIA NIETO),447954595026388.00,440185966003661.00,31,-6.8299726461297,1.8802869483144
4719,PUNTOS DE MEDIDA URBANOS,93002,Cesar Manrrique S-N (La Cabrera-Juan Sanchez),448081246378531.00,439019828629243.00,31,-5.5955946722560,1.2446860568244
4720,PUNTOS DE MEDIDA URBANOS,93003, Juan Sanchez O-E(isla Malaita-Cisar Manrique),448085416819744.00,438972085654871.00,31,-1.4357962062430,-4.6533236884487
4723,PUNTOS DE MEDIDA URBANOS,93006,Joaqumn Lorenzo O-E(Isla Malaita-Cisar Marique),448062569527941.00,439032436059455.00,31,-3.9427109546520,8.5937035896147
6912,PUNTOS DE MEDIDA URBANOS,93007,Valle de Mena O-E(Juan Andris-Antonio Machado),448054756339666.00,438943915943767.00,31,1.5487713993915,4.9889536344782
9906,PUNTOS DE MEDIDA URBANOS,93024,Chantada E-O (Sarrma - Camino Ganapanes),44807414563051.00,439589160022807.00,31,-6.1547281999512,1.7090901619889
7097,PUNTOS DE MEDIDA URBANOS,92007,P: Direccisn N-S (Aligustre - Marquis de Viana),447977803332155.00,440214689795023.00,31,-4.8207182088098,-1.0780496928873
3678,PUNTOS DE MEDIDA URBANOS,93001, Juan Sanchez E-O (Candido Mateos - Cisar Manrique),448087334986804.00,439028878998271.00,31,-6.0310412513356,-1.8034259865250
4869,PUNTOS DE MEDIDA URBANOS,28015,CTRA. HUMERA N-S(GOLONDRINA-V. ROSALES),447868614124496.00,433965281081567.00,31,-1.5791537323975,4.9952127711192
4860,PUNTOS DE MEDIDA URBANOS,28006,ARAQUIL E-O(OSA MAYOR-P∫ ERMITA),447937093095664.00,433988376461061.00,31,-2.1386628815745,-4.5482505412833
4867,PUNTOS DE MEDIDA URBANOS,28013,ARANDIGA ENTRADA CRUCE JUNTO LINEA DE PARADA,447907058199181.00,433091524906414.00,31,-1.5798200991607,-3.4199880986260
4868,PUNTOS DE MEDIDA URBANOS,28014,BATALLA GARELLANO ENTRADA CRUCE JUNTO LINEA PARADA,447878741238633.00,432859236861694.00,31,-1.1315796050275,-2.9016030001473
4866,PUNTOS DE MEDIDA URBANOS,36022, PLEYADES S-N(ANA TERESA-ARAIZ),447946742021845.00,43364256197113.00,31,3.5455199924424,-2.1798178848526
4874,PUNTOS DE MEDIDA URBANOS,36028,ARROYO POZUELO E-O(CTRA.HUMERA-HUMERA),447848159383457.00,433901429523969.00,31,7.6383875480733,2.4459513077604
6800,PUNTOS DE MEDIDA M-30,PM42353,PM42353,447861973707605.00,436967509309697.00,31,-7.8670702502866,2.1125577265267
6801,PUNTOS DE MEDIDA M-30,PM43001,PM43001,448212402747224.00,441236679424266.00,31,5.6788200243995,1.5994910529381
3435,PUNTOS DE MEDIDA URBANOS,6021,Maria Molina. 40 O-E - Velazquez-NuÒez de Balboa,447675874052593.00,442199557264896.00,31,1.0710602296861,3.5442880212440
4273,PUNTOS DE MEDIDA URBANOS,15302, Pl. Cibeles S-N(Delante G.12)(P.M.7) -  Pl. Cibeles S-N(Delante G.12)(P.M.7),447475825752141.00,44134643406934.00,31,-9.0976242616018,-2.0213451139367
6792,PUNTOS DE MEDIDA M-30,PM40902,PM40902,447328219288827.00,443767733850884.00,31,1.6072970228214,3.5688886916825
5483,PUNTOS DE MEDIDA URBANOS,60037,Padre Dami·n S-N - Romero GirÛn-Alberto Alcocer,447896898282251.00,441976307714778.00,31,-3.1910393858287,-7.8332131926343
5593,PUNTOS DE MEDIDA URBANOS,61086,Alfonso XIII E-O - Sta.M™Magdalena-Crucero 25 de Mayo,447925976784195.00,443257240031724.00,31,5.3401150694382,1.1629176309252
5594,PUNTOS DE MEDIDA URBANOS,61087,Alfonso XIII E-O - Paraguay-Torpedero Tucum·n,447927113238978.00,443075780689065.00,31,2.0247969673118,-4.6420652460562
3773,PUNTOS DE MEDIDA URBANOS,61093,Colombia O-E - VÌctor de la Serna-Puerto Rico,447890404755191.00,443031827460613.00,31,-2.1954030373703,4.8521199102665
4693,PUNTOS DE MEDIDA URBANOS,90008,Ronda de Segovia N-S - Algeciras-Segovia,447392967216779.00,43919856462972.00,31,1.1734776977648,2.7043062929112
4694,PUNTOS DE MEDIDA URBANOS,90009, Ronda de Segovia S-N(Giro Izquierda) -  Ronda de Segovia S-N(Giro Izquierda),447382328903369.00,439180343586053.00,31,3.0431679150229,6.8456034429104
4707,PUNTOS DE MEDIDA URBANOS,90033,Colegiata O-E - Toledo-Romanones,44740419491978.00,440180385006315.00,31,2.6434335798867,-6.5264806320170
4708,PUNTOS DE MEDIDA URBANOS,90034,Toledo S-N - Duque de Alba-Colegiata,447395220640767.00,44005424008209.00,31,4.4297145055963,-1.0630102828729
4710,PUNTOS DE MEDIDA URBANOS,90036,Plaza de la Cebada O-E - Humilladero-Toledo,447386438936656.00,439897193422961.00,31,-1.2987841748674,-4.2486702027183
4135,PUNTOS DE MEDIDA URBANOS,97060,Entrada M-30 N-S  - M-30 - MÈndez √Ålvaro ,447182093235368.00,44274628047517.00,31,2.8699538215482,8.7799177931783
3505,PUNTOS DE MEDIDA URBANOS,97073,Toledo N-S - Dr.Vallejo N·jera-Gta.Pir·mides,447287706235341.00,439544407441927.00,31,3.5017787873399,7.5268680228617
3506,PUNTOS DE MEDIDA URBANOS,97074,P∫Acacias N-S - Pl.Ortega y Munilla-Gta.Pir·mides,447279281876697.00,439649291459991.00,31,3.1020309939603,-9.3010448283489
5794,PUNTOS DE MEDIDA URBANOS,40013,C/. Candilejas - Pto. Balbar·n-Av. Pablo Neruda,447053578480151.00,443723677339616.00,31,-6.7273189522676,1.8774541035327
5795,PUNTOS DE MEDIDA URBANOS,40014,Av. San Diego - Vizconde de ArlessÛn-Candilejas,447066560591251.00,4437229453108.00,31,3.9853332180132,2.7078759301205
5824,PUNTOS DE MEDIDA URBANOS,41014,VÌa Servicio M-30 - M-30-Av. Albufera,447252385576103.00,443360626421987.00,31,-8.9222617564996,-2.9345539231739
5911,PUNTOS DE MEDIDA URBANOS,44005,C/. Alcal· - Alcalde LÛpez Casero-Mateo GarcÌa,447613458091147.00,444545208712534.00,31,2.7416120968527,-6.0696121091156
5912,PUNTOS DE MEDIDA URBANOS,44006,C/. Alcal· - Mateo GarcÌa-Alcalde LÛpez Casero,447615516082668.00,4446253303462.00,31,-7.2356411634581,-1.7208467143292
5913,PUNTOS DE MEDIDA URBANOS,44007,C/. Alcal· - San Gumersindo-Mateo GarcÌa,447617951027927.00,444767867527161.00,31,-8.3656102269391,-2.7336309897271
5914,PUNTOS DE MEDIDA URBANOS,44008,C/. Alcal· - Hermanos Machado-Lago Constanza,44762221733846.00,445047964670787.00,31,-8.8996067923767,2.1023638169869
5915,PUNTOS DE MEDIDA URBANOS,44009,C/. Alcal· - Lago Constanza-Ezequiel Solana,447627869436459.00,445196012788303.00,31,-1.0877012182462,-3.6233164289983
5924,PUNTOS DE MEDIDA URBANOS,44020,C/. Alcal·  - Miguel Yuste-San Romualdo,447715556681007.00,447139115581082.00,31,4.8446096012791,-1.1017936775588
5931,PUNTOS DE MEDIDA URBANOS,44033,C/. JosÈ Villena  - Jose Villena-Alcal·,447606664316622.00,44448815529769.00,31,-4.6770869169988,1.1334506957747
5923,PUNTOS DE MEDIDA URBANOS,44019,C/. Alcal· - Rio Bamba-General Aranaz,447687172545022.00,44629724112222.00,31,-7.0982838359395,2.2300451841419
5970,PUNTOS DE MEDIDA URBANOS,45024,C/. Nicol·s SalmerÛn - Pl. Alsacia-Matamorosa,447454203288927.00,447121535209325.00,31,5.1986560007276,-1.2866635524990
5991,PUNTOS DE MEDIDA URBANOS,45047,C/. Hermanos GarcÌa Noblejas - Luis del Campo-Castillo de ArÈvalo,44757683256797.00,446529071402675.00,31,3.5952169509033,8.8825985664943
6009,PUNTOS DE MEDIDA URBANOS,46001,C/. Arturo Soria - √Ångel Gordillo-Emeterio CastaÒos,447948437716875.00,443777316951906.00,31,-1.9925093493665,6.3697143791823
5410,PUNTOS DE MEDIDA URBANOS,29012, AV. COMPLUTENSE S-N (GIRO A DEHESA DE LA VILLA),447892329820879.00,438241648167715.00,31,-1.1464097624670,3.7534072296820
9928,PUNTOS DE MEDIDA URBANOS,29016,AV. PARANINFO S-N(ANTONIO NOVAIS -AV.COMPLUTENSE),447805298796713.00,43844010607378.00,31,1.1904711091260,-2.6182291422024
4480,PUNTOS DE MEDIDA URBANOS,30006,AV. VALLADOLID. 25 S-N(TRAFICO- AV.VALLADOLID. 11),447559781935121.00,4383725692485.00,31,4.9559696148431,-1.2845530528663
10000,PUNTOS DE MEDIDA URBANOS,30403, SALIDA POLICIA,447583305025313.00,438233661303576.00,31,1.1842437094684,-2.5454735835128
4498,PUNTOS DE MEDIDA URBANOS,31005, FRANCOS RODRIGUEZ O-E(NUMANCIA-PAMPLONA),447893316125072.00,439951580078642.00,31,1.6840501982757,-5.4025939198473
3825,PUNTOS DE MEDIDA URBANOS,32025,RIBADAVIA E-O(SINESIO DELGADO-CHANTADA),448067736989927.00,440317798591093.00,31,-3.7895048570343,1.0171234444187
5760,PUNTOS DE MEDIDA URBANOS,92006,P: Direccisn S-N (Marquis de Viana - Aligustre),447978816416635.00,440212999730898.00,31,4.6630656253722,-1.0807211288449
9975,PUNTOS DE MEDIDA URBANOS,93037,CAMINO GANAPANES S-N,448043158935729.00,439538782055326.00,31,1.3189011430236,4.3061870723554
3893,PUNTOS DE MEDIDA URBANOS,2046,Av. Menendez Pelayo N-S - Granada-Av. Ciudad Barcelona),447315216357995.00,442374083669994.00,31,-2.0846881718302,-5.2605062875871
3894,PUNTOS DE MEDIDA URBANOS,2047,Av. Ciudad Barcelona O-E - Juan Urbieta-Comercio,447302449074654.00,442404827276676.00,31,-2.1727776626466,6.8504496908652
5072,PUNTOS DE MEDIDA URBANOS,2048,Dr. Esquerdo N-S - Valderribas-Av. Ciudad Barcelona,447282235861633.00,442903959795484.00,31,4.6968644886226,1.0473937643879
3895,PUNTOS DE MEDIDA URBANOS,2051, Av. Ciudad Barcelona E-O - El Cafeto-Seco,447256648126012.00,443053273958864.00,31,1.7347993472816,-4.4439474441134
3896,PUNTOS DE MEDIDA URBANOS,2052,Seco S-N - Gandia - Av. Ciudad Barcelona,447247166719037.00,443085801355971.00,31,9.3338883188167,-3.0799192419418
5007,PUNTOS DE MEDIDA URBANOS,95018,P∫ EXTREMADURA E-O(GUADARRAMA-STA. URSULA),447400306912346.00,43803485605132.00,31,-1.9297335155938,4.8309326603834
3892,PUNTOS DE MEDIDA URBANOS,2045,Av. Ciudad Barcelona O-E - Antonio Nebrija-Comercio,447310067483083.00,44224095029776.00,31,2.2399553094949,7.0348689163667
4616,PUNTOS DE MEDIDA URBANOS,33033,Mauricio Legendre N-S  - Padre Palau y Quer - JosÈ VascÛncelos,448067670700035.00,441984193983903.00,31,3.3107706964656,8.1105564476372
4618,PUNTOS DE MEDIDA URBANOS,33035,Mauricio Legendre N-S - JosÈ VascÛncelos-AgustÌn de Fox·,448030089349824.00,441888750784767.00,31,4.1440986747823,-1.2113954603818
4619,PUNTOS DE MEDIDA URBANOS,33036,Enrique Larreta S-N - Mateo Inurria-AgustÌn de Fox·,448010158119535.00,441917288942965.00,31,-1.0624802653476,-2.3035260216504
4620,PUNTOS DE MEDIDA URBANOS,33037,AgustÌn de Fox· S-N - Mateo Inurria-Enrique Larreta,448011072478966.00,441812666386041.00,31,-2.2032462936780,-6.9217047855075
4621,PUNTOS DE MEDIDA URBANOS,33038,AgustÌn de Fox· N-S - adre Palau y Quer-JosÈ VascÛncelos,448049698356982.00,442079700416643.00,31,-8.4043453421026,2.7426992042735
4622,PUNTOS DE MEDIDA URBANOS,33039,JosÈ VascÛncelos E-O - MANUEL FERRERO-AgustÌn de Fox·,448037334107772.00,44209654493944.00,31,-5.6033372032854,1.2168748065175
