idelem,tipo_elem,identif,nombre,north, east, zone, longitude, latitude,,,,
3426,PUNTOS DE MEDIDA URBANOS,"63003",Bravo Murillo N-S - Castilla-San Raimundo,447845366514152.00,440487016009116.00,31,27.856.961.055.383,-84.827.971.945.254,,,,
5706,PUNTOS DE MEDIDA URBANOS,"63019",Castilla O-E - Goiri-Bravo Murillo,447847217059713.00,440422022323833.00,31,-57.379.576.901.449,16.097.983.096.341,,,,
5741,PUNTOS DE MEDIDA URBANOS,"63054",Raimundo Fdez.Villaverde O-E(Giro izdq) - Ponzano-Alonso Cano,447776099639797.00,44092805556286.00,31,13.300.125.695.765,-43.580.635.972.512,,,,
3455,PUNTOS DE MEDIDA URBANOS,"63057",Bravo Murillo S-N - Hernani-Palencia,447805089583223.00,440444113356507.00,31,43.700.642.249.721,86.974.555.987.727,,,,
5769,PUNTOS DE MEDIDA URBANOS,"97012",Av.Ju·n Herrera O-E  - Paul Guinard -Gta.Cardenal Cisneros,447699161212549.00,438367169573799.00,31,28.065.096.590.306,-60.535.750.323.837,,,,
7079,PUNTOS DE MEDIDA URBANOS,"97054",Entrada  M-30 N-S  - M-30 - MÈndez √Ålvaro ,44718131754285.00,442729622975572.00,31,19.060.405.757.265,48.448.387.060.610,,,,
4279,PUNTOS DE MEDIDA URBANOS,"97305",Bailen N-S(Giro Izqda. a Mayor)(P.M.6) - Bailen N-S(Giro Izqda. a Mayor)(P.M.6),447430129877272.00,439576068697128.00,31,11.562.387.193.996,-37.978.779.937.379,,,,
4494,PUNTOS DE MEDIDA URBANOS,"97405", Pte Franceses(Giro izqda a Ruperto ChapÌ) -  Pte Franceses(Giro izqda a Ruperto ChapÌ),447641675377287.00,437774507882315.00,31,21.090.494.719.192,46.051.719.079.787,,,,
5804,PUNTOS DE MEDIDA URBANOS,"40024",Av. Pablo Neruda - Luis BuÒuel- Guillermo PingarrÛn,447109834560227.00,445321632640143.00,31,89.525.799.527.281,-29.520.372.555.554,,,,
5847,PUNTOS DE MEDIDA URBANOS,"41038",Av. Pablo Neruda - Luis BuÒuel-Av. Albufera,447126251092491.00,445419176875967.00,31,-83.342.230.478.980,-27.227.305.948.989,,,,
5848,PUNTOS DE MEDIDA URBANOS,"41039",Av. Rafael Alberti - Av. Rafael Alberti-Av. Albufera,447127758656258.00,445810231418952.00,31,-43.297.736.340.083,94.331.382.666.947,,,,
5832,PUNTOS DE MEDIDA URBANOS,"41022",C/. Ntra. Sra. Perpetuo Socorro - Puerto del Monasterio-Av. Albufera,447189909097188.00,443938462076748.00,31,-50.009.719.587.112,12.062.396.008.250,,,,
5833,PUNTOS DE MEDIDA URBANOS,"41023",C/. Sierra del Cadi - Arroyo del Olivar-Av. Albufera,447177226670151.00,444044767611097.00,31,13.890.958.691.598,-30.910.682.759.125,,,,
5834,PUNTOS DE MEDIDA URBANOS,"41024",C/. Josefa Diaz - Enrique Velasdco- Av. Albufera,447181763133626.00,444227823113845.00,31,-13.291.114.614.232,-34.886.262.500.826,,,,
5842,PUNTOS DE MEDIDA URBANOS,"41033",Av. Albufera - Fuengirola-Acceso M-40,447100317947503.00,446026840800081.00,31,24.766.220.669.891,-77.947.256.467.006,,,,
5844,PUNTOS DE MEDIDA URBANOS,"41035",Av. Albufera - Av. Albufera-M-40,447092637908677.00,446189622574438.00,31,82.858.314.298.601,-27.051.889.783.824,,,,
5845,PUNTOS DE MEDIDA URBANOS,"41036",Av. Albufera - Av. Albufera- M-40,447075899537991.00,446448721426003.00,31,-42.333.152.213.803,-50.152.234.835.700,,,,
3784,PUNTOS DE MEDIDA URBANOS,"55042",Av. Machupichu - Av. Piceas-Av. Papa Negro,447882038718306.00,447210266037368.00,31,22.952.148.335.744,-73.144.449.387.138,,,,
6260,PUNTOS DE MEDIDA URBANOS,"55048",Av. Machupichu - Machaquito-Av. del Papa Negro,447899439164135.00,447088156578714.00,31,39.479.255.290.139,-90.106.051.692.233,,,,
6020,PUNTOS DE MEDIDA URBANOS,"46012",C/. Arturo Soria - Josefa Valc·rcel-Gregorio BenÌtez,44779039020678.00,444975950688298.00,31,30.306.201.548.930,75.268.016.037.033,,,,
6102,PUNTOS DE MEDIDA URBANOS,"47043",C/. Mesena - Manuel Uribe-AÒastro,447999352738119.00,443882741383833.00,31,-59.235.470.493.383,-17.186.384.786.615,,,,
6131,PUNTOS DE MEDIDA URBANOS,"52409",Acceso VÌa Servicio A-3 - El Bosco-A-3,44730644003948.00,444574119321862.00,31,-79.031.514.598.958,-17.379.061.055.494,,,,
6139,PUNTOS DE MEDIDA URBANOS,"53008",C/. Francisco Villaespesa - Berastegui-Ezequiel Solana,447584033983993.00,445571982792526.00,31,-57.175.500.364.143,15.992.046.206.478,,,,
6228,PUNTOS DE MEDIDA URBANOS,"55008",Ctra. Canillas - Emigrantes-Torquemada,447980231192259.00,446038241243242.00,31,-21.293.258.612.404,68.127.784.548.625,,,,
6243,PUNTOS DE MEDIDA URBANOS,"55026",C/. Silvano - √Ångel Cavero-Moscatelar,447882020102239.00,445417380213865.00,31,-78.283.028.815.255,-21.639.175.722.568,,,,
6665,PUNTOS DE MEDIDA M-30,"PM10662",PM10662,4475595349931.00,444079958425767.00,31,-30.360.183.456.478,-75.198.122.347.387,,,,
6217,PUNTOS DE MEDIDA URBANOS,"67005",Av. Gran VÌa del Este  - San Cipriano-Rivas,447282180900455.00,449529924472899.00,31,-25.154.304.580.267,-79.999.949.769.263,,,,
3809,PUNTOS DE MEDIDA URBANOS,"67007",C/. Hacienda Pavones - Luis de Hoyos SaÌnz-Valdebernardo,447251007934659.00,446555343100102.00,31,43.878.742.967.672,-12.955.175.833.685,,,,
6666,PUNTOS DE MEDIDA M-30,"PM10711",PM10711,447498379180819.00,444186554891219.00,31,-24.365.801.794.344,-61.187.292.684.543,,,,
6215,PUNTOS DE MEDIDA URBANOS,"67003",C/. Rivas  - Boyer-Gran VÌa del Este,447282752268818.00,449708647343847.00,31,47.244.374.491.693,13.985.793.250.143,,,,
6216,PUNTOS DE MEDIDA URBANOS,"67004",Ctra. Vic·lvaro a la Est. de O¬¥Donnell - Abad J. Catal·n-Villablanca,447297080617486.00,449692519720879.00,31,49.409.672.176.507,-12.116.141.301.810,,,,
6526,PUNTOS DE MEDIDA URBANOS,"71027",C/. Cronos - Pl. CrÛnos-Juli·n Camarillo,447681578408363.00,447558094260071.00,31,-10.515.568.624.547,-35.169.397.602.773,,,,
6523,PUNTOS DE MEDIDA URBANOS,"71024",C/. Cronos - Miguel Yuste-San Romualdo,447648041996507.00,447392151049596.00,31,42.784.388.609.968,50.820.241.932.717,,,,
6524,PUNTOS DE MEDIDA URBANOS,"71025",Av. Arcentales  - Gta. Arcentales-San Romualdo,447666585033331.00,447497195665806.00,31,-28.498.013.524.485,-71.561.023.242.245,,,,
6525,PUNTOS DE MEDIDA URBANOS,"71026",C/. Cronos - San Romualdo-Juli·n Camarillo,447661583071592.00,447482885732148.00,31,-15.600.561.212.327,-51.589.740.116.781,,,,
4992,PUNTOS DE MEDIDA URBANOS,"39046",(TACT)VILLABONA O-E(GUETARIA-RAF.YBARRA),446916654875133.00,439618117606943.00,31,-16.209.630.199.400,-52.124.284.008.172,,,,
6664,PUNTOS DE MEDIDA M-30,"PM10661",PM10661,447560120055505.00,444095680914911.00,31,-40.322.157.795.570,33.794.067.526.094,,,,
4759,PUNTOS DE MEDIDA URBANOS,"24026",ALHAMBRA N-S(A.CALVO-GREG.VACAS),447278981992016.00,436910703755562.00,31,-31.513.752.137.106,-93.390.149.068.893,,,,
4809,PUNTOS DE MEDIDA URBANOS,"26002",AV. ANDALUCIA N-S (TERTULIA-BOHEMIOS),446799519516683.00,441235890661999.00,31,-31.199.058.624.971,-94.017.795.138.359,,,,
4994,PUNTOS DE MEDIDA URBANOS,"39048",EVANGELIOS O-E(VISITACION-PORTA COELI),447072453635981.00,44053152303844.00,31,-20.105.384.513.609,50.575.444.686.669,,,,
4995,PUNTOS DE MEDIDA URBANOS,"39049",PORTA COELI S-N(FCO RUIZ-EVANGELIOS),447066064732403.00,440576820228232.00,31,-20.086.013.011.930,-63.456.792.459.559,,,,
4996,PUNTOS DE MEDIDA URBANOS,"39050",EVANGELIOS E-O(LOYOLA-PORTA COELI),447072942667935.00,440628008229789.00,31,-12.399.084.511.038,-40.738.136.590.425,,,,
4997,PUNTOS DE MEDIDA URBANOS,"39051",EVANGELIOS O-E(PORTA COELI-LOYOLA),447072749446288.00,440637539610149.00,31,-74.428.922.762.606,-16.026.105.102.882,,,,
3630,PUNTOS DE MEDIDA URBANOS,"39052",SANTUARIO S-N(CRIST VICTORIA-EVANGELIOS),44706785015415.00,440724857038449.00,31,58.417.115.735.235,-16.375.153.813.279,,,,
3517,PUNTOS DE MEDIDA URBANOS,"48005",ALMENDRALES S-N,447118956352926.00,440654497548145.00,31,21.706.299.922.715,-54.342.398.333.741,,,,
4781,PUNTOS DE MEDIDA URBANOS,"48008",R. YBARRA N-S(M. USERA-D. BARRANCO),447076675904768.00,439734131779249.00,31,11.207.207.612.889,36.855.497.385.381,,,,
5079,PUNTOS DE MEDIDA URBANOS,"50016",AV. ABRANTES O-E(PORTALEGRE-BRAGANZA),447089710421288.00,438776863828376.00,31,13.693.631.772.627,35.241.086.287.622,,,,
5102,PUNTOS DE MEDIDA URBANOS,"51005",OCA O-E(MU?OZ GRANDES-HALCON),4471322925839.00,437049203708792.00,31,69.237.154.972.721,16.159.347.833.096,,,,
5132,PUNTOS DE MEDIDA URBANOS,"58001",AV.ABRANTES S-N(AV.POBLADOS-BESOLLA),446987728803636.00,437711177916411.00,31,82.706.272.223.475,18.237.227.154.692,,,,
5133,PUNTOS DE MEDIDA URBANOS,"58002",AV.ABRANTES N-S(PL.VULCANO-BESOLLA),446999868467149.00,437817412278057.00,31,-18.151.055.210.025,45.602.899.334.379,,,,
5134,PUNTOS DE MEDIDA URBANOS,"58003",BESOLLA O-E(CALLE ANCIU-AV.ABRANTES),446999528292188.00,437705777054382.00,31,24.842.602.506.172,61.116.735.483.297,,,,
5182,PUNTOS DE MEDIDA URBANOS,"81001",P?.ERMITA SANTO O-E(SEPULVEDA-MANZANARES,4473807898396.00,438756389814024.00,31,50.554.495.027.289,13.337.123.476.380,,,,
5252,PUNTOS DE MEDIDA URBANOS,"84018",AGUACATE O-E(SECOYA-AV EURO),44691614340729.00,437049388347858.00,31,76.875.117.496.291,16.613.906.060.692,,,,
5253,PUNTOS DE MEDIDA URBANOS,"84019",AGUACATE O-E(AV EURO-VIA LUSITANA),446907594774754.00,437140886407439.00,31,50.631.273.994.466,-13.574.919.754.181,,,,
5254,PUNTOS DE MEDIDA URBANOS,"84020",PINAR DE SAN JOSE N-S(JACOBEO-PESETA),446867787802378.00,435422814211164.00,31,-31.652.422.336.356,-76.263.655.611.890,,,,
5256,PUNTOS DE MEDIDA URBANOS,"84021",PESETA E-O(C.ALTAMIRA-PINAR DE SAN JOSE),446857317148868.00,435411523764975.00,31,27.320.187.839.245,66.374.464.804.950,,,,
5275,PUNTOS DE MEDIDA URBANOS,"85001",ENTRADA A CRUCE DESDE TUNEL CALLE 30 N-S,447251123860384.00,439227201994996.00,31,38.948.966.198.259,-44.513.380.280.455,,,,
5290,PUNTOS DE MEDIDA URBANOS,"85016",ANTONIO LOPEZ O-E,447201461540478.00,439910202516263.00,31,76.703.093.798.511,-17.021.072.828.252,,,,
5292,PUNTOS DE MEDIDA URBANOS,"85018", BALEARES S-N,447222385694552.00,43955063823322.00,31,-16.437.980.548.661,52.780.854.216.837,,,,
5293,PUNTOS DE MEDIDA URBANOS,"85019",ANTONIO LOPEZ E-O,447189148640797.00,440118773698392.00,31,-13.301.773.353.170,30.611.611.145.298,,,,
5294,PUNTOS DE MEDIDA URBANOS,"85020",SAN DELFIN N-S,447197798215271.00,44001423342188.00,31,-25.298.504.472.672,-77.762.551.885.636,,,,
5295,PUNTOS DE MEDIDA URBANOS,"85021",MARQUES JURA REAL N-S,447184713651636.00,439977677281231.00,31,-13.423.229.519.305,43.837.149.562.017,,,,
5322,PUNTOS DE MEDIDA URBANOS,"86018",SALIDA B.A.CUATRO VIENTOS S-N,447014698538686.00,433590292258995.00,31,83.535.422.455.337,-19.179.521.303.792,,,,
5317,PUNTOS DE MEDIDA URBANOS,"86019",AVIACION O-E(MED.CAMPO-B.A.CUAT.VIENTOS),447027998513928.00,433545949542211.00,31,-25.831.194.022.511,-54.732.870.722.772,,,,
5326,PUNTOS DE MEDIDA URBANOS,"86023",C.CRUCES N-S(JOSE JORDAN-JOAQUIN TURINA),446958071752179.00,435794546011614.00,31,64.647.841.256.644,-13.942.696.766.431,,,,
5327,PUNTOS DE MEDIDA URBANOS,"86024",JOAQUIN TURINA E-O(M.CELESTE-CNO.CRUCES),446952335316097.00,435835614562063.00,31,82.774.820.310.436,17.831.575.160.384,,,,
5349,PUNTOS DE MEDIDA URBANOS,"87014",AV.ROSALES N-S (ORO-ZAFIRO),446699895085984.00,442683705533204.00,31,-40.007.554.470.175,39.001.561.252.306,,,,
5356,PUNTOS DE MEDIDA URBANOS,"87024", ORO O-E,44671058520022.00,442565554208678.00,31,83.517.023.899.262,18.275.304.220.226,,,,
7107,PUNTOS DE MEDIDA URBANOS,"87025",SALIDA M-40 NORTE,446835849531937.00,441973846443196.00,31,57.105.209.234.534,-16.328.916.180.158,,,,
7108,PUNTOS DE MEDIDA URBANOS,"87026", SALIDA M-40 NORTE,446831105366883.00,442029721981266.00,31,-16.557.200.668.901,53.562.999.660.196,,,,
9935,PUNTOS DE MEDIDA URBANOS,"87027",RUTILO E-O(PERIANA-AV.ROSALES),446880421436768.00,441729243621045.00,31,-95.795.641.888.727,-31.586.629.187.413,,,,
5401,PUNTOS DE MEDIDA URBANOS,"94020",V. TOBALINA N-S(MONTEJO-S.EZEQUIEL),446534617796037.00,439334612512047.00,31,-37.969.680.530.214,-82.840.207.539.878,,,,
6811,PUNTOS DE MEDIDA URBANOS,"94023", SALIDA RENFE (ADIF),446614276393743.00,439753748463323.00,31,-15.885.176.502.128,-51.193.915.186.897,,,,
10014,PUNTOS DE MEDIDA URBANOS,"94024",VALLE TOBALINA N-S (ACEBEDA-BASCU?UELOS),446574773400162.00,439343384367317.00,31,23.531.488.532.728,53.249.500.332.457,,,,
4918,PUNTOS DE MEDIDA URBANOS,"98008",PROL.YEBENES S-N(SEPULVED-S.MANUEL),44727774212802.00,435644548915215.00,31,50.982.600.920.967,13.918.940.171.221,,,,
4920,PUNTOS DE MEDIDA URBANOS,"98009", PROLONG. YEBENES ACCESO A-5,447278072316046.00,435657539462033.00,31,10.089.759.873.521,26.367.379.937.329,,,,
5127,PUNTOS DE MEDIDA URBANOS,"96046",GUABAIRO N-S(NTR.SRA FATIMA-NTR.SRA LUZ),447098112464608.00,436772342971129.00,31,63.140.445.230.529,19.350.930.946.910,,,,
5106,PUNTOS DE MEDIDA URBANOS,"96052",PINZON S-N (ALONDRA-OCA),447131959595688.00,43729170683181.00,31,-55.882.830.763.476,12.378.153.085.710,,,,
3635,PUNTOS DE MEDIDA URBANOS,"96300",MARCELO USERA CCTV,4470971084668.00,439273420605368.00,31,45.108.089.166.006,-99.917.614.720.088,,,,
5028,PUNTOS DE MEDIDA URBANOS,"98004",AV. PORTUGAL O-E,447420418435593.00,438190114390333.00,31,11.904.219.004.152,-25.522.694.344.794,,,,
5164,PUNTOS DE MEDIDA URBANOS,"98033",SANCHID.S-N(CINE-CT.CARAB-ARAVACA),447225237091613.00,434405830356915.00,31,-22.790.048.750.945,-49.331.496.072.853,,,,
3675,PUNTOS DE MEDIDA URBANOS,"30009",AV. VALLADOLID. 65 N-S(LOECHES-DEPENDENCIA TRAFICO),447592682252747.00,438126879733925.00,31,-20.433.535.156.806,-44.667.014.454.261,,,,
4322,PUNTOS DE MEDIDA URBANOS,"30015",P: DEL REY N-S(IRUN-CUESTA SAN VICENTE),447495746245368.00,439188903928354.00,31,12.881.739.033.821,29.601.251.122.422,,,,
4497,PUNTOS DE MEDIDA URBANOS,"31003",Francos Rodriguez E-O(Margaritas-Josi Calvo),447889148210543.00,440174122473295.00,31,78.710.953.858.882,21.365.601.026.011,,,,
3639,PUNTOS DE MEDIDA URBANOS,"31048",OFELIA NIETO S-N(FRANCOS RODRIGUEZ-VILLAAMIL),44793361541944.00,439972158913227.00,31,42.425.778.499.022,78.009.968.855.760,,,,
4567,PUNTOS DE MEDIDA URBANOS,"32031",MELCHOR FERNANDEZ ALMAGRO O-E(FERROL-GINZO DE LIMIA),448109743125164.00,440332812898448.00,31,96.012.693.718.149,25.593.985.046.599,,,,
3554,PUNTOS DE MEDIDA URBANOS,"32302",GTA.PIEDRAFITA CEBRERO(DELANTE G.15)(P.M.5),448045408985868.00,439784165273373.00,31,13.916.770.994.285,-31.956.761.642.274,,,,
9973,PUNTOS DE MEDIDA URBANOS,"93039",LA CABRERA O-E,448053287864616.00,439447243282945.00,31,37.558.014.208.815,-84.199.056.013.171,,,,
4878,PUNTOS DE MEDIDA URBANOS,"36010",CNO. DEL BARRIAL N-S (A6-ANA TERESA),447946879621843.00,432995459922526.00,31,-62.952.208.328.374,19.381.136.567.218,,,,
5884,PUNTOS DE MEDIDA URBANOS,"42016",CALLE FERMIN CABALLERO. 76 O-E,448163010917444.00,439486928189726.00,31,56.109.414.913.775,13.298.324.032.028,,,,
6580,PUNTOS DE MEDIDA URBANOS,"75406",(TACTIC0)ORDU√ëA O-E GIRO,448271315660007.00,441661355073698.00,31,38.393.280.230.964,11.032.735.538.855,,,,
3787,PUNTOS DE MEDIDA URBANOS,"75407",ISLA JAVA E-O,448270288422714.00,441982225984423.00,31,-18.274.102.313.763,41.887.605.458.389,,,,
6581,PUNTOS DE MEDIDA URBANOS,"75409",NTRA. SRA. VALVERDE N-S(CARRIL IZQUIERDO-ANTONIO CABEZON-AFUERAS VALVERDE),448361270251833.00,441955251972407.00,31,-96.124.037.783.956,22.460.454.077.648,,,,
3723,PUNTOS DE MEDIDA URBANOS,"75021",NTRA. SRA. VALVERDE N-S(M603-MONASTERIO ARLANZA),448458125323332.00,442049802802945.00,31,28.501.169.618.324,-64.663.663.144.364,,,,
6578,PUNTOS DE MEDIDA URBANOS,"75404",ISLA JARVI O-E,448285566841389.00,441897772986679.00,31,-17.338.575.931.242,44.258.957.307.617,,,,
6579,PUNTOS DE MEDIDA URBANOS,"75405",(TACTIC0)MANRESA E-O GIRO,448274221720694.00,441628157626177.00,31,-44.964.326.895.001,-10.830.323.890.365,,,,
6584,PUNTOS DE MEDIDA URBANOS,"77401",  SALIDA CUARTEL ARTILLERIA,448517212304487.00,442571432499108.00,31,-48.528.112.181.127,-11.677.016.130.223,,,,
5019,PUNTOS DE MEDIDA URBANOS,"95016",STA. URSULA S-N (DO√ëA URRACA-ANTONIO ZAMORA),447397840492153.00,438129097390475.00,31,-79.598.561.815.534,-18.533.873.445.158,,,,
5021,PUNTOS DE MEDIDA URBANOS,"95017",P∫ EXTREMADURA E-O(FRUELA-GUADARRAMA),447404231308425.00,438103277779751.00,31,-41.090.526.470.995,72.240.022.185.205,,,,
5022,PUNTOS DE MEDIDA URBANOS,"95019",P∫ EXTREMADURA E-O(SISEBUTO-TURISIMUNDO),447392362267353.00,437849859581295.00,31,-27.827.093.399.821,-62.503.105.009.352,,,,
4547,PUNTOS DE MEDIDA URBANOS,"95007",CARAMUEL S-N(JUAN TORNERO-P∫ EXTREMADURA),447405741047708.00,438426779000084.00,31,53.167.350.765.675,-11.450.770.268.953,,,,
5035,PUNTOS DE MEDIDA URBANOS,"95013",FRUELA N-S,447406604195057.00,438113796327696.00,31,18.487.426.729.856,41.946.119.662.200,,,,
7009,PUNTOS DE MEDIDA URBANOS,"95015",STA. URSULA S-N,44740279760771.00,438136252639503.00,31,-36.041.710.359.262,-86.918.158.174.802,,,,
4028,PUNTOS DE MEDIDA URBANOS,"9012",Alcala E-O - Castello-NuÒez de Balboa,447504009650636.00,442268721262726.00,31,-74.442.824.542.885,23.792.237.112.775,,,,
4029,PUNTOS DE MEDIDA URBANOS,"9013",Alcala E-O - General PardiÒas - Principe Vergara,447517341781503.00,442506117755704.00,31,15.193.943.878.528,35.048.428.840.283,,,,
4030,PUNTOS DE MEDIDA URBANOS,"9014",Dr. Gomez Ulla E-O - Ruiz Perello-Pl. Manuel Becerra,447584547458399.00,443441906445253.00,31,-62.108.808.603.816,13.943.102.172.996,,,,
4031,PUNTOS DE MEDIDA URBANOS,"9015",Alcala E-O - Cardenal Belluga-Pl. Manuel Becerra,447581867428822.00,443575314379915.00,31,-34.028.369.776.609,75.040.776.254.940,,,,
4032,PUNTOS DE MEDIDA URBANOS,"9016",Alcala O-E - Pl. Manuel Becerra-Rufino Blanco,447576460784724.00,443500538443618.00,31,19.851.929.809.899,-63.427.297.663.837,,,,
4033,PUNTOS DE MEDIDA URBANOS,"9017",Dr. Esquerdo S-N - Marques Zafra-Pl. Manuel Becerra,447558017893294.00,443414825920762.00,31,11.962.942.761.999,39.648.095.913.500,,,,
4027,PUNTOS DE MEDIDA URBANOS,"9011",Alcala O-E - Velazquez-O¬¥Donnel,447493353534099.00,442135352626988.00,31,40.014.148.173.437,42.769.336.761.546,,,,
4343,PUNTOS DE MEDIDA URBANOS,"17010",Princesa N-S - Altamirano-Marques de Urquijo,44760605313815.00,439322674734293.00,31,20.759.621.658.994,65.070.551.052.896,,,,
4345,PUNTOS DE MEDIDA URBANOS,"17012",Marques de Urquijo O-E - Martin de los Heros-Tutor,447596937386599.00,439271867071535.00,31,35.776.837.295.791,-10.537.055.675.741,,,,
4346,PUNTOS DE MEDIDA URBANOS,"17013",Princesa S-N - Alberto Aguilera-Rrodriguez San Pedro,447604657780839.00,439338548948174.00,31,31.572.793.558.793,-76.957.317.998.109,,,,
7143,PUNTOS DE MEDIDA URBANOS,"16514",Gran Via 64 S-N (Giro a izqda. a Dr.Carracedo) - Gran Via 64 S-N (Giro a izqda. a Dr.Carracedo),447512980465722.00,439892923825527.00,31,12.004.540.318.343,25.837.982.927.174,,,,
4337,PUNTOS DE MEDIDA URBANOS,"17001",Fernandez de los Rios O-E - Princesa-Arcipreste de Hita,447656040300083.00,439104121169487.00,31,39.422.060.227.952,51.336.041.632.226,,,,
4341,PUNTOS DE MEDIDA URBANOS,"17005",Princesa S-N - Melendez Valdes-Pl. Moncloa,447628801635983.00,43920994657551.00,31,50.450.346.189.178,14.290.946.621.661,,,,
4342,PUNTOS DE MEDIDA URBANOS,"17006",Melendez Valdes E-O - Arcipretes de Hita-Princesa,447629331851799.00,439259459420701.00,31,10.240.601.269.033,-27.045.367.562.862,,,,
4348,PUNTOS DE MEDIDA URBANOS,"17015",Princesa. 41 N-S - Buen Suceso-Quintana,44759014801232.00,439403228566966.00,31,88.406.798.798.161,-23.672.800.512.845,,,,
4350,PUNTOS DE MEDIDA URBANOS,"17018",Princesa S-N - Serrano Jover-Alberto Aguilera,447584939634938.00,439444759742244.00,31,30.263.949.915.153,-90.936.138.993.637,,,,
4351,PUNTOS DE MEDIDA URBANOS,"17019",Princesa. 39 N-S - Quintana-Rey Francisco,447578275557931.00,439472425783404.00,31,-45.853.401.699.396,10.447.702.179.967,,,,
4357,PUNTOS DE MEDIDA URBANOS,"17025",Ferraz S-N - Benito Gutierrez-Romero Robledo,447648244087804.00,439173869441151.00,31,53.354.172.669.398,-14.747.467.149.937,,,,
4395,PUNTOS DE MEDIDA URBANOS,"18022",San Bernardo S-N - Luna-Travesia Cruz Verde,447518552490274.00,440094814928778.00,31,17.951.956.410.936,-57.270.713.925.988,,,,
5130,PUNTOS DE MEDIDA URBANOS,"18023",Alberto Aguilera E-O - Guzm·n el Bueno-AndrÈs Mellado,447599404665994.00,439501127546066.00,31,34.295.676.275.689,77.027.756.940.720,,,,
4397,PUNTOS DE MEDIDA URBANOS,"18301", Gta. Ruiz JimÈnez E-O(Delante G. 2) -  Gta. Ruiz JimÈnez E-O(Delante G. 2),447589624286002.00,440212843497667.00,31,31.510.659.583.907,-67.774.496.795.441,,,,
4403,PUNTOS DE MEDIDA URBANOS,"19001",Fern·ndez de los Rios. 12 O-E - Vallehermoso-Bravo Murillo,447647943280808.00,440270968214132.00,31,-40.833.888.233.915,-62.133.889.131.899,,,,
4406,PUNTOS DE MEDIDA URBANOS,"19004",Fuencarra. 146 S-N - Gonzalo de CÛrdoba-Gta. Quevedo),447621540932674.00,440409583710336.00,31,-78.218.070.041.022,18.336.884.713.075,,,,
3622,PUNTOS DE MEDIDA URBANOS,"21013", JosÈ Abascal. 44 O-E - Fern·ndez de la Hoz-Zurbano,447682987998927.00,441238532981264.00,31,16.991.483.604.002,38.947.781.618.414,,,,
4448,PUNTOS DE MEDIDA URBANOS,"21026",Miguel Angel S-N - Rafael Calvo-Gral. MartÌnez Campos,447638476207704.00,441480107720797.00,31,12.698.465.043.124,28.112.360.389.348,,,,
4449,PUNTOS DE MEDIDA URBANOS,"21027",Miguel Angel N-S - Rafael Calvo-Eduardo Dato,447636259119622.00,441474238277785.00,31,-15.040.436.906.713,38.753.451.373.049,,,,
4450,PUNTOS DE MEDIDA URBANOS,"21028",Eduardo Dato. 4 O-E - Fern·ndez de la Hoz-Zurbano,447623572594609.00,441183299483824.00,31,66.426.552.092.779,-18.401.798.063.826,,,,
4451,PUNTOS DE MEDIDA URBANOS,"21031", Garcia Paredes E-O - Castellana-Miguel Angel,44766448494275.00,441506638229491.00,31,40.263.634.871.245,-49.895.013.085.831,,,,
4452,PUNTOS DE MEDIDA URBANOS,"21032",Gral. MartÌnez Campos E-O - Emilio Castelar-Miguel Angel,447649994673566.00,441601044092697.00,31,18.489.819.068.592,42.328.007.534.663,,,,
