idelem;tipo_elem;identif;nombre;north; east; zone; longitude; latitude;;
4412;PUNTOS DE MEDIDA URBANOS;19010;Francisco de Rojas; 5 N-S - Luchana-Sagasta;4475838;440762;30;-3,698389554;40,43107265;
10023;PUNTOS DE MEDIDA URBANOS;20007; Melendez ValdÈs O-E - Galileo-Vallehermoso;4476251;439970;30;-3,707765216;40,43473635;;
4427;PUNTOS DE MEDIDA URBANOS;21002;Gral, Martinez Campos E-O - Fdez,de la Hoz-Modesto Lafuente;4476487;441161;30;-3,693745935;40,43694746;;
5474;PUNTOS DE MEDIDA URBANOS;60028;Alberto Alcocer E-O - P∫Castellana-Doctor Fleming;4479133;441680;30;-3,687870036;40,46082038;;
5658;PUNTOS DE MEDIDA URBANOS;62042;Sor Angela de la Cruz O-E - Infanta Mercedes-Orense;4479219;441125;30;-3,694423648;40,46155597;;
7027;PUNTOS DE MEDIDA URBANOS;40032;Av, Pablo Neruda - Candilejas-Romeo y Julieta;4470518;443862;30;-3,661375018;40,38336208;;
5836;PUNTOS DE MEDIDA URBANOS;41026;C/, Pio Felipe - Pio Felipe-Av, Albufera;4471705;444585;30;-3,652960977;40,3941037;;
6159;PUNTOS DE MEDIDA URBANOS;53029;Av, Trece Rosas  - Av, Trece Rosas-Pl, AgustÌn Gonz·lez;4475503;445231;30;-3,64567648;40,42836104;;
6929;PUNTOS DE MEDIDA URBANOS;57021;Playa de Riazor - Arroyomolino - Av, LogroÒo;4480927;450655;30;-3,582157316;40,47756327;;
6487;PUNTOS DE MEDIDA URBANOS;68005;Ronda del Sur - Cooperativa ElÈctrica-Av, EntrevÌas;4469884;444029;30;-3,659351989;40,37766185;;
4768;PUNTOS DE MEDIDA URBANOS;24038;CEBREROS E-O(PALMIPEDOS-CARLINA);4473091;436477;30;-3,748629483;40,40601044;;
5058;PUNTOS DE MEDIDA URBANOS;49027;BLASA PEREZ N-S(TOBOSO-GRAL,RICARDOS);4471752;438396;30;-3,725885914;40,39409233;;
5059;PUNTOS DE MEDIDA URBANOS;49028;PEDRO DIEZ N-S(V,LLAGUNO-GRAL,RICARDOS);4471594;438205;30;-3,728120982;40,39265484;;
3686;PUNTOS DE MEDIDA URBANOS;49030;OCA N-S(MATILDE FERNANDEZ-GRAL,RICARDOS);4471384;437929;30;-3,731352331;40,39074254;;
4952;PUNTOS DE MEDIDA URBANOS;38034;AV, POBLADOS E-O(BELZUNEGUI-ALISEDA);4469710;437291;30;-3,73870423;40,3756146;;
5054;PUNTOS DE MEDIDA URBANOS;49022;G,RICARDOS O-E(PL,TOROS-CLARA CAMPOAMOR);4471041;437645;30;-3,734664727;40,38763143;;
5055;PUNTOS DE MEDIDA URBANOS;49023;C,CAMPOAMOR S-N(A, ABELLAN-G,RICARDOS);4471080;437766;30;-3,733243029;40,38799181;;
5056;PUNTOS DE MEDIDA URBANOS;49025;CASTRO ORO S-N(FERREIRA-GRAL,RICARDOS);4471449;438163;30;-3,728601745;40,3913455;;
5057;PUNTOS DE MEDIDA URBANOS;49026;C,VIEJO LEGANES S-N(RADIO-GRAL,RICARDOS);4471805;438677;30;-3,722580218;40,39459051;;
5078;PUNTOS DE MEDIDA URBANOS;50015;VIA E-O(MERCEDES DOMINGO-PORTALEGRE);4471145;438829;30;-3,720725918;40,38865609;;
3687;PUNTOS DE MEDIDA URBANOS;50028; LUIS GOMEZ S-N;4471172;438171;30;-3,728480603;40,38885075;;
5094;PUNTOS DE MEDIDA URBANOS;50033; GUADALETE E-O;4471403;439335;30;-3,714789164;40,39101729;;
3576;PUNTOS DE MEDIDA URBANOS;51001;OCA O-E (ALFARO-PL, ALMODOVAR);4471465;437619;30;-3,735012559;40,39144907;;
5268;PUNTOS DE MEDIDA URBANOS;84033;SALIDA NISSAN(FACTORIA-C,B?,FORTUNA;4468839;434623;30;-3,770040984;40,36756327;;
5343;PUNTOS DE MEDIDA URBANOS;87008;CIRCULO O-E(SAL,CARREFOUR-AV, OROVILLA);4468389;441472;30;-3,689334806;40,36401838;;
5344;PUNTOS DE MEDIDA URBANOS;87009;AV, OROVILLA S-N(UNANIMIDAD-CIRCULO);4468340;441546;30;-3,688458813;40,36358215;;
5345;PUNTOS DE MEDIDA URBANOS;87010;ROSALES O-E(AV,ANDALUCIA-OROVILLA);4469081;441251;30;-3,692001289;40,37023677;;
5387;PUNTOS DE MEDIDA URBANOS;94003;S, EZEQUIEL NO-SE(V,TOBALINA-REAL PINTO);4465232;439499;30;-3,712271587;40,33543753;;
5165;PUNTOS DE MEDIDA URBANOS;98023;CTRA, DE BOADILLA O-E (AZOR-CARABIAS);4472543;434907;30;-3,767074608;40,40095258;;
3641;PUNTOS DE MEDIDA URBANOS;98029;CT,CARABA,-ARAVACA O-E(M502-SANCHIDRIAN);4472365;434363;30;-3,773466356;40,39930639;;
5163;PUNTOS DE MEDIDA URBANOS;98030;CT,CARABA,-ARAVACA O-E(M502-SANCHIDRIAN);4472309;434396;30;-3,773071747;40,39880452;;
5161;PUNTOS DE MEDIDA URBANOS;98032;VILLAVIC,N-S(SEDANO-CT,CARAB-ARAV);4472260;434461;30;-3,772300815;40,39836823;;
3473;PUNTOS DE MEDIDA URBANOS;31022;Alcalde Martmn Alzaga E-O(Aguilar de Campoo-Antonio Machado);4479556;439187;30;-3,717312749;40,46445221;;
4516;PUNTOS DE MEDIDA URBANOS;31027;ALMIRANTE FCO, MORENO S-N(VALLS FERRER-PABLO IGLESIAS);4478620;439506;30;-3,713461088;40,45604365;;
3920;PUNTOS DE MEDIDA URBANOS;4014;Alfonso XIII S-N - Carlos Pereira-Ramon y Caja;4478280;443504;30;-3,666281893;40,45326217;;
3924;PUNTOS DE MEDIDA URBANOS;4018;Doctor Arce S-N - Estevez-Pl, CataluÒa;4477882;442429;30;-3,678922913;40,44960303;;
4214;PUNTOS DE MEDIDA URBANOS;14018;Embajadores N-S - Gta, Embajadores-Moratines;4473103;440519;30;-3,700998434;40,40641713;;
4218;PUNTOS DE MEDIDA URBANOS;14022;P∫ Acacias E-O - Embajadores-P∫ Esperanza;4473075;440258;30;-3,704071536;40,40614621;;
4313;PUNTOS DE MEDIDA URBANOS;16042;Cuesta San Vicente O-E - Bailen-Gran Via;4475089;439661;30;-3,711297823;40,42424619;;
5652;PUNTOS DE MEDIDA URBANOS;62037;Orense N-S - General Yag¸e-Pedro Teixeira;4478801;441207;30;-3,693417816;40,45779625;;
6229;PUNTOS DE MEDIDA URBANOS;55009;C/, Moscatelar - Mil·n-Pl, Liceo;4478905;445327;30;-3,644837601;40,45901441;;
6230;PUNTOS DE MEDIDA URBANOS;55010;C/, Silvano - Colegio Liceo-Moscatelar;4479030;445539;30;-3,642348054;40,46015439;;
3688;PUNTOS DE MEDIDA URBANOS;84015;AV EURO N-S(REUS-AGUACATE);4469142;437162;30;-3,740167725;40,37048808;;
5439;PUNTOS DE MEDIDA URBANOS;43028; Santiago de Compostela  E-O - Fco, Llorens-Av,Betanzos;4481571;439723;30;-3,711182376;40,48264313;;
6368;PUNTOS DE MEDIDA URBANOS;59014;C/, Hermanos de Pablo - JosÈ del Hierro-Virgen del Portillo;4476856;445232;30;-3,645781291;40,44054968;;
6370;PUNTOS DE MEDIDA URBANOS;59016;C/, Salvador de Madariaga - Virgen de Lourdees-Esteban Mora;4476670;444346;30;-3,65621137;40,43881527;;
6497;PUNTOS DE MEDIDA URBANOS;65017;Fuente Carrantona S-N - JosÈ BergamÌn-M-23;4473937;446782;30;-3,627261611;40,41435424;;
3929;PUNTOS DE MEDIDA URBANOS;4024;Gabriel-Galan S-N - Guerrero Mendoza-Ramon y Cajal;4478350;443189;30;-3,670002848;40,45387129;;
4200;PUNTOS DE MEDIDA URBANOS;14002;San Sebastian N-S - Huertas - Atocha;4474157;440596;30;-3,70018944;40,41591758;;
4515;PUNTOS DE MEDIDA URBANOS;31026;PABLO IGLESIAS O-E(ALMIRANTE FCO, MORENO-NUMANCIA);4478677;439642;30;-3,711862652;40,45656702;;
3440;PUNTOS DE MEDIDA URBANOS;31029;MORERAS S-N(RAMIRO MAEZTU-JUAN XXIII);4478382;439199;30;-3,717058758;40,45387725;;
5440;PUNTOS DE MEDIDA URBANOS;43029; RamÛn Castroviejo O-E - Pto,Maspalomas-Av,Betanzos;4481459;439649;30;-3,712044745;40,48162882;;
5542;PUNTOS DE MEDIDA URBANOS;61030;Av,Pio XII  N-S - Jerez-Macarena;4479612;442795;30;-3,674762937;40,46521294;;
5571;PUNTOS DE MEDIDA URBANOS;61060;P∫ de la Habana N-S - Honduras -Domingo Fern·ndez;4479186;442337;30;-3,680126219;40,46134368;;
6389;PUNTOS DE MEDIDA URBANOS;64002;Av, Canillejas a Vic·lvaro - Canal de BÛsforo-NÈctar;4477026;447943;30;-3,613831021;40,44225528;;
6390;PUNTOS DE MEDIDA URBANOS;64003;Av, Canillejas a Vic·lvaro - Juli·n Camarillo-Etruria;4476639;448105;30;-3,611889287;40,43877908;;
4747;PUNTOS DE MEDIDA URBANOS;24010;GALLUR E-O(ESCALONILLA-GTA,CARMENES);4472147;437087;30;-3,741347804;40,39755281;;
9936;PUNTOS DE MEDIDA URBANOS;87028;PERIANA N-S(RUTILO-AV, ROSALES);4468791;441744;30;-3,686168169;40,36765888;;
5402;PUNTOS DE MEDIDA URBANOS;94021;V,TOBALINA S-N(REAL PINTO-S,EZEQUIEL);4465149;439339;30;-3,714147228;40,3346782;;
7103;PUNTOS DE MEDIDA URBANOS;30031;SEGOVIA 65; E-O (RONDA SEGOVIA - P: VIRGEN DEL PUERTO);4474158;439108;30;-3,717727164;40,41581904;
4326;PUNTOS DE MEDIDA URBANOS;30032;P: VIRGEN DEL PUERTO; 13 S-N(MANZANARES-SEGOVIA);4474047;438924;30;-3,719885132;40,41480563;
4327;PUNTOS DE MEDIDA URBANOS;30033;PUENTE SEGOVIA O-E(P: EXTREMADURA -P: VIRGEN DEL PUERTO);4474163;438775;30;-3,721652385;40,41583966;;
5449;PUNTOS DE MEDIDA URBANOS;43038;Av,Monforte de Lemos E-O(Giro Izqda,Pl,Arteijo);4481362;440217;30;-3,705334597;40,4807961;;
4733;PUNTOS DE MEDIDA URBANOS;93016;Valle de Mena O-E(Valderodrigo-Camino de ganapanes);4480375;439433;30;-3,714489483;40,47184804;;
5203;PUNTOS DE MEDIDA URBANOS;28004;BARDEGUERAL N-S (GIRO);4478371;434652;30;-3,77067839;40,4534331;;
5947;PUNTOS DE MEDIDA URBANOS;45001;C/, Hermanos GarcÌa Noblejas - Dr, Cirajas-Vital Aza;4476479;446140;30;-3,635043538;40,43721276;;
6393;PUNTOS DE MEDIDA URBANOS;64006;Av, Canillejas a Vic·lvaro - MarÌa Sevilla Diago-J,G¬™, Boutan;4475934;448257;30;-3,610039762;40,43243748;;
3409;PUNTOS DE MEDIDA URBANOS;24001;SEPULVEDA N-S(CEBREROS-C,FCO,J, JIMENEZ);4472801;436117;30;-3,752842691;40,40337046;;
4941;PUNTOS DE MEDIDA URBANOS;38022;AV,POBLADOS O-E(TANATORIO-CTRA, TOLEDO);4469681;438856;30;-3,720267341;40,37546964;;
5772;PUNTOS DE MEDIDA URBANOS;97021;Av,Reina Victoria E-O  - Av,Pablo Iglesias -Ib·nez √çbero;4477840;439996;30;-3,707608778;40,44905262;;
4948;PUNTOS DE MEDIDA URBANOS;38030;E,MONTIJO S-N(POBLADOS-N,S,FATIMA)FRENT;4470088;436504;30;-3,748011906;40,37896021;;
7006;PUNTOS DE MEDIDA URBANOS;38041;A,R,SACRISTAN E-O(PARTIDA A,R,-ZARZAMOR);4469623;436731;30;-3,745291798;40,37478855;;
5747;PUNTOS DE MEDIDA URBANOS;91005;Av, Pio XII E-O (Calle 30 - Av, Burgos);4480688;442921;30;-3,673373611;40,47491469;;
4726;PUNTOS DE MEDIDA URBANOS;93009;Valderodrigo E-O(Valle de Mena-Antonio Machado);4480364;439152;30;-3,717803049;40,47172841;;
5874;PUNTOS DE MEDIDA URBANOS;42006;Av, Cardenal Herrera Oria 237 O-E(Isla de Arosa-La MasÛ);4481783;439412;30;-3,714871722;40,48453027;;
3813;PUNTOS DE MEDIDA URBANOS;73407;T√ÅCTICO - AV, ARROYOFRESNO; 19 N-S (FUENTELAREINA - CANTALEJO);4481031;437206;30;-3,740823589;40,47759211;
6577;PUNTOS DE MEDIDA URBANOS;75403;ISLAS AZORES O-E;4483120;441820;30;-3,686584691;40,49674672;;
4850;PUNTOS DE MEDIDA URBANOS;27033;VILLALONSO SO-NE(REAL PINTO-S,JENARO);4467031;440181;30;-3,704411618;40,35169313;;
5247;PUNTOS DE MEDIDA URBANOS;49034;GRAL, RICARDOS E-O(PEDRO DIEZ-OCA);4471453;438126;30;-3,729038057;40,39137878;;
10025;PUNTOS DE MEDIDA URBANOS;49036;OCA N-S(MATILDE FERNANDEZ-GRAL, RICARDOS;4471380;437926;30;-3,731387286;40,39070628;;
6627;PUNTOS DE MEDIDA URBANOS;79402;C/, Pintor Ignacio Zuloaga - PrÌncipe Carlos-Niceto Alcal· Zamora;4482097;444853;30;-3,650705351;40,48773816;;
4776;PUNTOS DE MEDIDA URBANOS;48007;R, YBARRA S-N(D, BARRANCO-M, USERA);4470780;439736;30;-3,710005762;40,3854341;;
3743;PUNTOS DE MEDIDA URBANOS;60049;Gral,PerÛn E-O - Presidente C·rmona-Cte,Zorita)(Giro E-S);4478427;440969;30;-3,696189868;40,45441023;;
6620;PUNTOS DE MEDIDA URBANOS;79027;Av, Alcalde Conde Mayalde - PrÌncipe Carlos-Infanta Catalina Micaela;4482035;444098;30;-3,659607926;40,48712914;;
6621;PUNTOS DE MEDIDA URBANOS;79028;Av, Alcalde Conde Mayalde - PrÌncipe Carlos-Infanta Catalina Micaela;4482143;444180;30;-3,658649951;40,48810757;;
5502;PUNTOS DE MEDIDA URBANOS;60059;P∫de la Habana N-S - GutiÈrrez Solana-Pl,Quito;4478173;441808;30;-3,68627241;40,45218125;;
6628;PUNTOS DE MEDIDA URBANOS;79403;C/, Alcalde Aristizabal ManchÛn - Alcalde Henche Plata-Principe Carlos;4482407;444966;30;-3,649399011;40,49053828;;
6629;PUNTOS DE MEDIDA URBANOS;79404;C/, Alcalde √Ålvarez de Villaamil - Alcalde Henche Plata-PrÌncipe Carlos;4482497;444956;30;-3,649524821;40,49134838;;
5042;PUNTOS DE MEDIDA URBANOS;49009;G,RICARDOS E-O(ALEJ,SANCHEZ-PEDRO DIEZ);4471642;438348;30;-3,726440811;40,39309784;;
5064;PUNTOS DE MEDIDA URBANOS;96019;OPORTO O-E(ELVAS-PORTALEGRE);4471015;438577;30;-3,72368226;40,38746645;;
5071;PUNTOS DE MEDIDA URBANOS;96020;PORTALEGRE S-N(AV, ABRANTES-OPORTO);4470916;438678;30;-3,722482844;40,38658205;;
5087;PUNTOS DE MEDIDA URBANOS;96023;ANT, LEYVA S-N(ALEJANDRO SANCHEZ-S, LUCR;4471242;439275;30;-3,715480716;40,38956255;;
5085;PUNTOS DE MEDIDA URBANOS;96024;ANT, LEYVA N-S(S, LUCRECIA-PL,FDEZ,LADRE;4471118;439242;30;-3,715857676;40,38844309;;
3634;PUNTOS DE MEDIDA URBANOS;96037;ANTONIO LEYVA S-N (ARLANZA-GUADALETE);4471246;439280;30;-3,71542219;40,38959895;;
3575;PUNTOS DE MEDIDA URBANOS;96700;OPORTO O-E(ELVAS-PORTALEGRE);4471009;438600;30;-3,723410718;40,38741409;;
5025;PUNTOS DE MEDIDA URBANOS;98001; PTA, DEL ANGEL S-N;4474202;438236;30;-3,728008821;40,41615116;;
4565;PUNTOS DE MEDIDA URBANOS;32029;MELCHOR FERNANDEZ ALMAGRO O-E(GINZO DE LIMIA-FINISTERRE);4481150;440537;30;-3,701539546;40,4789093;;
5756;PUNTOS DE MEDIDA URBANOS;92002;Marquis de Viana O-E (Ruiz Palacio- Gladiolo);4479586;440515;30;-3,701652417;40,46481861;;
4727;PUNTOS DE MEDIDA URBANOS;93010;Antonio Machado N-S(Centro Cultural-Sinesio Delgado);4479966;439106;30;-3,718307451;40,46813971;;
4728;PUNTOS DE MEDIDA URBANOS;93011;Sinesio Delgado E-O(Gta,Piedrafita Cebreros-Antonio Machado);4479938;439208;30;-3,717101663;40,46789494;;
5396;PUNTOS DE MEDIDA URBANOS;94015;DOMINGO PARRAGA E-O(G,ACEBO-R,PINTO);4466170;439988;30;-3,706603216;40,34392289;;
4548;PUNTOS DE MEDIDA URBANOS;32006;AV, BETANZOS N-S (CELANOVA-PIEDRAFITA CEBRERO);4480535;439697;30;-3,711390599;40,47330858;;
4562;PUNTOS DE MEDIDA URBANOS;32023;FINISTERRE N-S(MELCHOR FERNANDEZ ALMAGRO-VILLA MARIN);4481080;440670;30;-3,699963985;40,47828823;;
5927;PUNTOS DE MEDIDA URBANOS;44029;C/, Virgen de la Alegria  - Virgen de la AlegrÌa- Alcal·;4476162;444237;30;-3,657451921;40,43423163;;
5434;PUNTOS DE MEDIDA URBANOS;43023;GINZO DE LIMIA S-N(MELCHOR FDEZ, ALMAGRO-AV,MONFORTE  LEMOS);4481287;440460;30;-3,702460785;40,48013793;;
5445;PUNTOS DE MEDIDA URBANOS;43034; PLAZA VERMN;4481256;439945;30;-3,708533448;40,47982159;;
9913;PUNTOS DE MEDIDA URBANOS;93030;Valle de Mena O-E (Isaac Rabmn-Jzan Andris);4480625;438719;30;-3,722935833;40,47404775;;
5936;PUNTOS DE MEDIDA URBANOS;44038;Emilio Ferrari - Amos Escalante - Alcal·- Alcal·;4476395;445503;30;-3,642546523;40,43641454;;
6555;PUNTOS DE MEDIDA URBANOS;74009;C/, Arrastaria - Aracne-Samaniego;4477816;450411;30;-3,584792708;40,44952296;;
3632;PUNTOS DE MEDIDA URBANOS;39054;SANTUARIO N-S(ASUNCION-EVANGELIOS);4470835;440701;30;-3,698642454;40,38599881;;
3682;PUNTOS DE MEDIDA URBANOS;39055; CTO VEGA S-N(CTO LEPANTO-CTO VICT);4470532;440570;30;-3,700157483;40,38325989;;
4774;PUNTOS DE MEDIDA URBANOS;48003;MAR, USERA E-O(GAB, USERA-R,YBARRA);4470994;439936;30;-3,707669791;40,38737636;;
4777;PUNTOS DE MEDIDA URBANOS;48006;MANUEL NOYA N-S(M, SILVELA-MARCELO USERA;4471038;439644;30;-3,711114033;40,38775163;;
4926;PUNTOS DE MEDIDA URBANOS;38005;AV, POBLADOS O-E(AV, EURO-ABRANTES);4469710;437421;30;-3,737172966;40,37562438;;
6035;PUNTOS DE MEDIDA URBANOS;46028;Ctra, Canillas - Ctra, Canillas-LÛpez de Hoyos;4479580;444420;30;-3,655593616;40,46503497;;
5346;PUNTOS DE MEDIDA URBANOS;87011;OROVILLA S-N(SILVINA-AV,ROSALES);4468910;441308;30;-3,691314194;40,36870032;;
5347;PUNTOS DE MEDIDA URBANOS;87012;AV, ROSALES E-O (SILVINA-ANTEQUERA);4468955;441458;30;-3,689551646;40,36911626;;
5403;PUNTOS DE MEDIDA URBANOS;94022;S,EZEQUIEL E-O(REAL PINTO-V,TOBALINA);4465239;439416;30;-3,71324933;40,33549457;;
10017;PUNTOS DE MEDIDA URBANOS;94026;VALLE TOBALINA S-N (MONTEJO-BASCU?UELOS);4465646;439351;30;-3,714053164;40,33915634;;
3628;PUNTOS DE MEDIDA URBANOS;96040;N,SRA,FATIMA S-N(ESPINAR-MU?OZ GRANDES);4471106;436952;30;-3,742835418;40,38816482;;
5131;PUNTOS DE MEDIDA URBANOS;96041;ESPINAR N-S(JUAN ALONSO-N,S,FATIMA);4471094;436926;30;-3,743140539;40,38805475;;
6830;PUNTOS DE MEDIDA URBANOS;98013;YEBENES S-N(CGIO,H,CORTES-DUQ,PARCENT);4472091;436183;30;-3,75199379;40,39697955;;
4903;PUNTOS DE MEDIDA URBANOS;98014;VALMOJADO N-S(YEBENES-SESE?A);4472382;435889;30;-3,755487185;40,39957842;;
4324;PUNTOS DE MEDIDA URBANOS;30017;M-30 SALIDA TZNEL O-E(ENTRADA GTA, SAN VICENTE) (90MTS);4474708;438982;30;-3,719264965;40,42076446;;
3651;PUNTOS DE MEDIDA URBANOS;30018;M-30 SALIDA TZNEL O-E(ENTRADA GTA, SAN VICENTE) (150MTS);4474664;438971;30;-3,719390398;40,42036728;;
4489;PUNTOS DE MEDIDA URBANOS;30019;MARTIN FIERRO N-S(JUAN HERRERA-OBISPO TREJO);4476714;438033;30;-3,730646234;40,43876517;;
6364;PUNTOS DE MEDIDA URBANOS;59010;C/, Virgen del Sagrario - Virgen de Lluc-Elfo;4476477;445093;30;-3,647387419;40,43712628;;
6392;PUNTOS DE MEDIDA URBANOS;64005;Av, Canillejas a Vic·lvaro - Albaida-Hinojal;4476256;448202;30;-3,61071441;40,43533483;;
4524;PUNTOS DE MEDIDA URBANOS;31040;DR,FEDERICO RUBIO Y GALI E-O(MORERAS-FCO, DE DIEGO);4478606;439553;30;-3,712905481;40,45592095;;
5854;PUNTOS DE MEDIDA URBANOS;41046;Av, Albufera - Sierra Carbonera-Ntra, Sra, Perpetuo Socorro;4471952;443950;30;-3,660464524;40,39628633;;
6382;PUNTOS DE MEDIDA URBANOS;59028;Av, Badajoz - M-30-Salvador de Madariaga;4477098;444282;30;-3,657003477;40,44266663;;
6402;PUNTOS DE MEDIDA URBANOS;64015;Av, Canillejas a Vic·lvaro - Etruria-Canal de BÛsforo;4476860;448020;30;-3,612909541;40,44076467;;
6420;PUNTOS DE MEDIDA URBANOS;65002;C/, Fuente Carrantona  - JosÈ BergamÌn-M-23;4473824;446719;30;-3,627994664;40,41333224;;
3557;PUNTOS DE MEDIDA URBANOS;66001;Pl, Grecia - Pl, Grecia-M-40;4476376;448574;30;-3,60633836;40,43643895;;
3572;PUNTOS DE MEDIDA URBANOS;49003;M,GRANDES N-S (G,RICARDOS-J,CASTELLANOS);4470979;437290;30;-3,738840894;40,38704626;;
3685;PUNTOS DE MEDIDA URBANOS;49029;OPORTO S-N(VALLE ORO-GRAL, RICARDOS);4471316;438068;30;-3,729708075;40,39014031;;
3573;PUNTOS DE MEDIDA URBANOS;50029; ARGUESO N-S;4471049;438490;30;-3,724710495;40,38776632;;
5137;PUNTOS DE MEDIDA URBANOS;58006;AV, ABRANTES S-N(PELICANO-PORTALEGRE);4470775;438586;30;-3,723553094;40,38530508;;
5173;PUNTOS DE MEDIDA URBANOS;80030; SALIDA PARQUE BOMBEROS;4471284;435217;30;-3,763293701;40,3896352;;
9876;PUNTOS DE MEDIDA URBANOS;79042;Ana de Austria - Isabel Clara Eugenia-Niceto Alcal· Zamora;4483240;444581;30;-3,654014574;40,4980167;;
9877;PUNTOS DE MEDIDA URBANOS;79043;Ana de Austria - Ignacio Aldecoa-Niceto Alcal· Zamora;4483491;444733;30;-3,65224279;40,50028795;;
9856;PUNTOS DE MEDIDA URBANOS;41059;Gandia E-O - VÌa de Servicio- Cerro Negro;4472328;443223;30;-3,6690641;40,3996243;;
9854;PUNTOS DE MEDIDA URBANOS;70019;Av, PartenÛn - Ribera del Sena-Av, Capital de EspaÒa;4479584;447767;30;-3,616116659;40,46528817;;
10001;PUNTOS DE MEDIDA URBANOS;57022;Av, LogroÒo - TimÛn-Pajarones;4480884;450748;30;-3,581056844;40,47718143;;
9855;PUNTOS DE MEDIDA URBANOS;70020;Av, PartenÛn - VÌa de DublÌn-Av, Capital de EspaÒa;4479624;447933;30;-3,614161988;40,46565893;;
4581;PUNTOS DE MEDIDA URBANOS;32051;AV, ASTURIAS E-O(PL, CASTILLA-SAN AQUILINO);4479987;441583;30;-3,689092667;40,46850676;;
5435;PUNTOS DE MEDIDA URBANOS;43024;FINISTERRE N-S(SANTIAGO DE COMPOSTELA-AV,MONFORTE  LEMOS);4481497;440533;30;-3,701619279;40,48203492;;
5757;PUNTOS DE MEDIDA URBANOS;92003;Marquis de Viana E-O (Robledo - P: Direccisn);4479721;440282;30;-3,704413265;40,46601802;;
9883;PUNTOS DE MEDIDA URBANOS;93020;Monforte de Lemos E-O(Puerto Maspalomas-Cno, Ganapanes);4481167;439466;30;-3,714175815;40,47898506;;
6900;PUNTOS DE MEDIDA M-30;04TL40PM01;04TL40PM01;4473038;444716;30;-3,651533243;40,40612086;;
6969;PUNTOS DE MEDIDA URBANOS;70021;Av, Capital de EspaÒa - Acceso Campo de las Naciones;4479546;447889;30;-3,61467456;40,46495351;;
6344;PUNTOS DE MEDIDA URBANOS;57014;Av, LogroÒo - Isla de Cuba-Luis de la Mata;4478082;448316;30;-3,609518956;40,45179163;;
10008;PUNTOS DE MEDIDA URBANOS;44046;C/, Alcal· - AlbarracÌn-Tampico;4476920;446465;30;-3,631248962;40,44120653;;
10007;PUNTOS DE MEDIDA URBANOS;44045;C/, Alcal· - Alfonso GÛmez-Tampico;4476961;446553;30;-3,630214833;40,44158154;;
6346;PUNTOS DE MEDIDA URBANOS;57017;Av, LogroÒo - Luis de la Mata-Isla de Cuba;4478075;448326;30;-3,609400461;40,45172919;;
9983;PUNTOS DE MEDIDA URBANOS;68010;Av, EntrevÌas - La Mancha-Membezar;4470597;443308;30;-3,667908433;40,38403625;;
5863;PUNTOS DE MEDIDA URBANOS;41402;C/, Cerro Garabitas - Av, Monte Igueldo-Melquiades Biencinto;4472200;443388;30;-3,667108472;40,39848244;;
6328;PUNTOS DE MEDIDA URBANOS;56404;C/, Guisona - Guisona-LÛpez de Hoyos;4480107;444704;30;-3,652289832;40,46980139;;
3429;PUNTOS DE MEDIDA URBANOS;41401;C/, Sierra de Javalambre - Francisco Iglesias-Av, Albufera;4472320;443454;30;-3,666341444;40,39956795;;
3547;PUNTOS DE MEDIDA URBANOS;97401;Cartagena Sent, Norte - Coslada - Av, Am√É¬©rica;4476861;443033;30;-3,671708964;40,44044698;;
4705;PUNTOS DE MEDIDA URBANOS;90030;SALIDA CALLE 30 E-O(MARQUES VADILLO-M-30 -GTA, PIR√É¬ÅMIDES) 280mts;4474232;440133;30;-3,705653445;40,41656003;;
6860;PUNTOS DE MEDIDA M-30;15RR60PM03;15RR60PM03;4472633;439676;30;-3,710888135;40,40212249;;
6861;PUNTOS DE MEDIDA M-30;15RR60PM02;15RR60PM02;4472628;439672;30;-3,710934795;40,40207716;;
7118;PUNTOS DE MEDIDA M-30;14NC71PM01;14NC71PM01;4472312;439836;30;-3,708972415;40,39924235;;
10012;PUNTOS DE MEDIDA URBANOS;3103001;Nueva Zelanda S-N - Isla Cristina-Gta,Isaac RabÌn;4480168;438715;30;-3,722938865;40,46993064;;
4332;PUNTOS DE MEDIDA URBANOS;16065; Mozart N-S (entrada cruce) -  Mozart N-S (entrada cruce);4475059;438903;30;-3,720229851;40,42392062;;
4543;PUNTOS DE MEDIDA URBANOS;32002; P: DIRECCISN S-N(AIZQUIVEL-CAPITAN BLANCO ARGIBAY);4480103;440006;30;-3,707704754;40,46943934;;
6984;PUNTOS DE MEDIDA URBANOS;67025;Bulevar JosÈ Prat - Av, Democracia-Cordel Pavones;4472211;447602;30;-3,617454991;40,39885735;;
6985;PUNTOS DE MEDIDA URBANOS;67026;Bulevar JosÈ Prat - Bulevar Indalecio Prieto-Cordel Pavones;4472279;447392;30;-3,619935101;40,3994567;;
6986;PUNTOS DE MEDIDA URBANOS;67027;Bulevar JosÈ Prat - Cordel Pavones-Bulevar Indalecio Prieto;4472205;447404;30;-3,619787587;40,39879081;;
6990;PUNTOS DE MEDIDA URBANOS;67028;Bulevar Indalecio Prieto - Poetas-Bulevar JosÈ Prat;4472163;447260;30;-3,621480899;40,39840334;;
6989;PUNTOS DE MEDIDA URBANOS;67029;Bulevar Indalecio Prieto - Pinillas-Bulevar JosÈ Prat;4472396;447300;30;-3,621028858;40,40050489;;
